pump_outlet_Pa,expander_outlet_Pa,expander_eff,heater_outlet_K,Q_in_kW,W_pump_kW,W_exp_kW,Q_out_kW,net_kW,thermal_eff,bal_kW
1800000.0,550000.0,0.9,393.15,435.06831898423985,2.9450432492604595,48.31096750781883,389.7023947256815,45.36592425855837,0.10427310442754102,0.0
1800000.0,550000.0,0.9,403.15,459.8822087232963,2.9450432492604595,50.579613782611794,412.24763818994495,47.63457053335134,0.10357993770968489,0.0
1800000.0,550000.0,0.9,413.15,484.583213373882,2.9450432492604595,52.7385687111225,434.78968791202,49.79352546186204,0.10275536602924719,-5.684341886080802e-14
1800000.0,550000.0,0.9,423.15,509.3139112292535,2.9450432492604595,54.81438918771292,457.44456529080105,51.86934593845246,0.10184160454848624,0.0
1800000.0,550000.0,0.9,433.15,534.1646943902557,2.9450432492604595,56.824689126306446,480.28504851320974,53.87964587704599,0.10086710417757791,0.0
1800000.0,550000.0,0.9,443.15,559.1957120638748,2.9450432492604595,58.78184664952068,503.3589086636146,55.83680340026022,0.09985198776682,0.0
1800000.0,550000.0,0.9,453.15,584.4485157851813,2.9450432492604595,60.694968432220165,526.6985906022217,57.74992518295971,0.09881097072404262,-1.1368683772161603e-13
1800000.0,600000.0,0.7,373.15,375.39131453726856,2.851992798994703,31.087893626817387,347.15541370944584,28.235900827822682,0.07521724593609223,5.684341886080802e-14
1800000.0,600000.0,0.7,383.15,401.33501438703036,2.851992798994703,33.01708399037015,371.16992319565486,30.16509119137545,0.07516187252549443,5.684341886080802e-14
1800000.0,600000.0,0.7,393.15,426.4994516536465,2.851992798994703,34.77785305605561,394.5735913965856,31.925860257060908,0.07485557163854785,0.0
1800000.0,600000.0,0.7,403.15,451.31334139270297,2.851992798994703,36.426155844209596,417.73917834748806,33.574163045214895,0.0743921350554556,5.684341886080802e-14
1800000.0,600000.0,0.7,413.15,476.01434604328864,2.851992798994703,37.99362098109629,440.8727178611871,35.14162818210159,0.0738247249777338,0.0
1800000.0,600000.0,0.7,423.15,500.7450438986602,2.851992798994703,39.49982833656017,464.0972083610947,36.64783553756547,0.07318661659082179,5.684341886080802e-14
1800000.0,600000.0,0.7,433.15,525.5958270596624,2.851992798994703,40.95775870478875,487.49006115386834,38.10576590579405,0.07250013022167416,0.0
1800000.0,600000.0,0.7,443.15,550.6268447332815,2.851992798994703,42.37653467443678,511.1023028578394,39.52454187544208,0.0717809933414841,0.0
1800000.0,600000.0,0.7,453.15,575.8796484545879,2.851992798994703,43.76286853721738,534.9687727163653,40.91087573822268,0.07104066943155533,0.0
1800000.0,600000.0,0.75,373.15,375.39131453726856,2.851992798994703,33.30845745730435,344.9348498789589,30.456464658309645,0.08113257680416032,0.0
1800000.0,600000.0,0.75,383.15,401.33501438703036,2.851992798994703,35.37544713253947,368.81156005348555,32.52345433354477,0.08103816803330431,5.684341886080802e-14
1800000.0,600000.0,0.75,393.15,426.4994516536465,2.851992798994703,37.26198541720247,392.0894590354387,34.40999261820777,0.08068003952828427,0.0
1800000.0,600000.0,0.75,403.15,451.31334139270297,2.851992798994703,39.02802411879599,415.13731007290164,36.17603131980129,0.0801572388889858,5.684341886080802e-14
1800000.0,600000.0,0.75,413.15,476.01434604328864,2.851992798994703,40.707451051174544,438.1588877911088,37.855458252179844,0.07952587682879893,5.684341886080802e-14
1800000.0,600000.0,0.75,423.15,500.7450438986602,2.851992798994703,42.32124464631453,461.2757920513403,39.46925184731983,0.07882105340478925,5.684341886080802e-14
1800000.0,600000.0,0.75,433.15,525.5958270596624,2.851992798994703,43.8833128979879,484.5645069606692,41.0313200989932,0.0780662973078277,0.0
1800000.0,600000.0,0.75,443.15,550.6268447332815,2.851992798994703,45.403430008325145,508.075407523951,42.551437209330444,0.07727817416882747,0.0
1800000.0,600000.0,0.75,453.15,575.8796484545879,2.851992798994703,46.888787718447155,531.8428535351355,44.036794919452454,0.07646874661681165,0.0
1800000.0,600000.0,0.8,373.15,375.39131453726856,2.851992798994703,35.529021287791196,342.71428604847205,32.677028488796495,0.08704790767222811,5.684341886080802e-14
1800000.0,600000.0,0.8,383.15,401.33501438703036,2.851992798994703,37.73381027470878,366.45319691131624,34.88181747571408,0.08691446354111416,5.684341886080802e-14
1800000.0,600000.0,0.8,393.15,426.4994516536465,2.851992798994703,39.746117778349316,389.60532667429186,36.894124979354615,0.08650450741802068,0.0
1800000.0,600000.0,0.8,403.15,451.31334139270297,2.851992798994703,41.629892393382384,412.5354417983153,38.777899594387684,0.08592234272251599,5.684341886080802e-14
1800000.0,600000.0,0.8,413.15,476.01434604328864,2.851992798994703,43.421281121252804,435.44505772103054,40.5692883222581,0.08522702867986408,5.684341886080802e-14
1800000.0,600000.0,0.8,423.15,500.7450438986602,2.851992798994703,45.14266095606878,458.4543757415861,42.29066815707408,0.08445549021875648,5.684341886080802e-14
1800000.0,600000.0,0.8,433.15,525.5958270596624,2.851992798994703,46.80886709118705,481.63895276747,43.956874292192346,0.08363246439398125,0.0
1800000.0,600000.0,0.8,443.15,550.6268447332815,2.851992798994703,48.4303253422135,505.0485121900627,45.5783325432188,0.08277535499617081,0.0
