annual_reduction_tCO2
5.306896277995791706e+02
5.600535657668013982e+02
5.795137349453850675e+02
5.865604942011207186e+02
5.829882118633712480e+02
5.521186560780432728e+02
5.639535664443577616e+02
5.535207644530030393e+02
5.801531448912958240e+02
5.812239986162188643e+02
5.445056335974143167e+02
6.052188017825574207e+02
5.755068105688959577e+02
5.970189098134995902e+02
5.607722935630106349e+02
5.655738249906638657e+02
5.638835713503132183e+02
6.014487373660144840e+02
5.709257975782417134e+02
6.099536222093341848e+02
5.989881494974853240e+02
5.889697626771063597e+02
5.654104419300473410e+02
5.818426382714446845e+02
6.374275870222169260e+02
6.105977136859080474e+02
5.484378624220543088e+02
5.799289875472962876e+02
5.600072739650511267e+02
5.921724873392976178e+02
5.731973904738612191e+02
5.790231295580225606e+02
5.906996522273720984e+02
5.702806331477605681e+02
5.858610623784973086e+02
5.538533802552119596e+02
5.582605515997871635e+02
5.858033942859875651e+02
6.195520658197757484e+02
5.667322653419266771e+02
5.271457784631311370e+02
5.904144106848536921e+02
5.829054128170120066e+02
5.913994905302165535e+02
5.436494507775541933e+02
5.507991111620914353e+02
6.153608974649922629e+02
5.716565195070860455e+02
5.851050199701284100e+02
6.195133855035605848e+02
5.655004617654944923e+02
5.457017472175325565e+02
5.510901894637094074e+02
6.113251271171468488e+02
5.664416827775644379e+02
5.620167987846373308e+02
6.024923597265437820e+02
5.777794335238733083e+02
5.944508721498581281e+02
5.856819989621105833e+02
5.941642453110905535e+02
5.841432732578401783e+02
5.994529294972529669e+02
5.502764424273210579e+02
5.762938206863058213e+02
5.938882366901124215e+02
5.798904299264514748e+02
5.919868164964237849e+02
5.649524611752142391e+02
5.720822863038756623e+02
5.458599625355453782e+02
5.875595056722631853e+02
5.947124653981585425e+02
5.625045790226415647e+02
5.875221506842640338e+02
5.581648492210151744e+02
5.621718858422634639e+02
6.076953770797672405e+02
5.778104288277741034e+02
5.855303373530625777e+02
5.994119949336969739e+02
5.699241927411890174e+02
5.401003104167639322e+02
5.603916844283860428e+02
5.944915981852682307e+02
5.902996880821942796e+02
5.655740257848771080e+02
5.946269367283005067e+02
5.607869736076754634e+02
6.091392387923426668e+02
5.850733287025498157e+02
5.898144697841208881e+02
5.671718096783641840e+02
5.996955083715999990e+02
6.057382639641494961e+02
5.677896492254066061e+02
5.848288848718044619e+02
6.161063994542525961e+02
5.772390945999500218e+02
5.668635495410965177e+02
6.114946095346940638e+02
5.172006827991065165e+02
5.745475924341378686e+02
5.947329045336861100e+02
5.731299275315341220e+02
5.520132326319927643e+02
5.702758314011990706e+02
5.758271188788103245e+02
5.892105146533488096e+02
5.428832837257688197e+02
5.571901238725050689e+02
6.132651151825479019e+02
6.104486268739822208e+02
5.575713639098418071e+02
5.850358553354017204e+02
6.054178218470858610e+02
5.757739679236063921e+02
6.412076114655155834e+02
5.951016756814235578e+02
5.916949165811014382e+02
5.531461225831545789e+02
5.773557391179850811e+02
5.783987073931211853e+02
5.541453781509449072e+02
5.447961543252554293e+02
5.909075196923727162e+02
5.706266593202583408e+02
6.003604159543964442e+02
5.641887433520003015e+02
5.556870324712574529e+02
6.186327842597034987e+02
5.717827687443098057e+02
6.053487445874695823e+02
6.162201467740298995e+02
5.661106861150381064e+02
5.568565259733478570e+02
5.948995780174734591e+02
5.959709396180390968e+02
5.595557341452032460e+02
5.816749718524278023e+02
5.643061037924749144e+02
5.979785710261260192e+02
5.893542287288632906e+02
5.448599653810706513e+02
5.904362436995035068e+02
5.761070755948381930e+02
5.646371528247432252e+02
5.657320308070874262e+02
5.729131839730312095e+02
5.722361945278059920e+02
5.540958261532512097e+02
5.348440037620645171e+02
5.385478386315475063e+02
5.991223627155690110e+02
5.659246456297718169e+02
5.759958525407389516e+02
5.431577003122652059e+02
6.104929420264619466e+02
5.826550243513751184e+02
5.712753066221555400e+02
5.950631794106961934e+02
6.047089807446936902e+02
5.441846296987896494e+02
5.303321575837603632e+02
5.969249027521716471e+02
6.096983039981417960e+02
5.848095854231703470e+02
5.880830582791810457e+02
6.078303964788746043e+02
5.881009243511916793e+02
5.454322197284994900e+02
6.150668513086303619e+02
6.512022341137202375e+02
5.867761581180665189e+02
5.626327211275279296e+02
5.595207341206140654e+02
5.714008651462322632e+02
6.061824508175752726e+02
5.699438421833812072e+02
5.759450490628689749e+02
5.892196906457303385e+02
5.776508753145693618e+02
5.879909772915207213e+02
5.722972042193514426e+02
5.755992017665134881e+02
5.550647713697939025e+02
6.171433701855086156e+02
6.058561408709246052e+02
5.704787185859665897e+02
5.827983916049249729e+02
5.924060190545899331e+02
5.743565099354710810e+02
5.484078448285707736e+02
5.984045293354296291e+02
5.562507041706348900e+02
5.603205320434594796e+02
5.552197323090705368e+02
5.845599891728429611e+02
5.639781879572315120e+02
5.782690244360621818e+02
5.784150445155768239e+02
5.622035865771824774e+02
6.175960845477959538e+02
5.571239678310564614e+02
6.130939593143134516e+02
5.585396247597924457e+02
5.768153000252277707e+02
5.832642913976640102e+02
5.543272826253416952e+02
5.645037244751362095e+02
5.969546672554179167e+02
5.514871458382848459e+02
5.720385220450119732e+02
5.492415497519489236e+02
5.964026477104264359e+02
5.596849910004099229e+02
5.794688802180055518e+02
5.613348995671026387e+02
5.398192253590742666e+02
5.651267495181106142e+02
5.737159003135218427e+02
5.490690280284558185e+02
5.630677003557995022e+02
5.429046765964666292e+02
5.634459333455984051e+02
5.965808167727153659e+02
5.975414882316059675e+02
5.599170000448008295e+02
5.783647057375573013e+02
5.883544818357972872e+02
5.207130271598919080e+02
5.740054952034548705e+02
6.051008961330919647e+02
5.547482092700523708e+02
5.412423648697226781e+02
6.397903563488471264e+02
5.346454691945274362e+02
5.443272367893431465e+02
5.496173069146443595e+02
5.530856982746611266e+02
5.451784016842677829e+02
5.692694106841438497e+02
5.960930069609560178e+02
5.662678520783139220e+02
6.185141317064110353e+02
5.850821038926573010e+02
5.619753640636043883e+02
5.894333613622864050e+02
5.936761679752173677e+02
5.671512281417049053e+02
5.892524056811300852e+02
6.040256256102920815e+02
5.844899723597991397e+02
5.721748153574150138e+02
6.133762581869157202e+02
5.535267272972622550e+02
6.002976980351728571e+02
5.860178919921368106e+02
5.643263871544426138e+02
6.044066218899247360e+02
5.949910947145499449e+02
5.507123503997312355e+02
5.924536388592110825e+02
5.783056432349981151e+02
5.961574581901810461e+02
5.807949564260550233e+02
5.862253385767830878e+02
5.913551962073395316e+02
5.959812725728286296e+02
5.637402482553189884e+02
5.715685800974727044e+02
5.193017156131045340e+02
5.938533697830463325e+02
5.952470056720871980e+02
5.739511263757656252e+02
5.493291225329525105e+02
6.165260657888477454e+02
5.340836822000953816e+02
5.570248331192349269e+02
5.651235610772894233e+02
5.987899943466319428e+02
5.627257680794120915e+02
5.937919407246210994e+02
5.748790561783208659e+02
5.753761096739583536e+02
5.772892657176863622e+02
5.627958877155166419e+02
5.692797648328822788e+02
5.956925790474756468e+02
5.462919177777313280e+02
5.927750405449869504e+02
5.407125767650131820e+02
6.192995195366008829e+02
5.846815501044890198e+02
5.907000156995605948e+02
5.841527015279580155e+02
5.729402547065412818e+02
5.641892049426782023e+02
5.999244932122201135e+02
5.994352920532537610e+02
5.688357375481813278e+02
6.030741677480710905e+02
5.993602532097414723e+02
5.813589040357830982e+02
5.916773426809691045e+02
6.022638083194646015e+02
6.061876583366669138e+02
5.679516901013809047e+02
5.823228551047233168e+02
5.776589015683547359e+02
5.538169443474231457e+02
6.016851500534239676e+02
5.656353190744390531e+02
5.735923737322701754e+02
5.510945227245708793e+02
5.716091951005282681e+02
5.663835531774768697e+02
6.037044190145550147e+02
6.200333256770932167e+02
6.432952348875530788e+02
5.855748159649698437e+02
5.800930919865917303e+02
5.603219382564393527e+02
5.680831198583102832e+02
5.814850159124447373e+02
5.647031414874389839e+02
5.913463576467299845e+02
5.731635843979805713e+02
5.622272797236612405e+02
5.777747976785839228e+02
5.585822617562685082e+02
5.828445371201471517e+02
5.703014050521435365e+02
5.390173816849982131e+02
5.358211949752296732e+02
5.629705630136770651e+02
5.758260716041904743e+02
6.036131494020457922e+02
5.890152538015344135e+02
5.745472392418307663e+02
5.772914406258297504e+02
5.428142303061924849e+02
6.020020241803840690e+02
6.176028992862866289e+02
5.762856673618822470e+02
5.563136868956391936e+02
5.940224128441913081e+02
5.721689515525154093e+02
5.537697142589380519e+02
5.660967318856376096e+02
6.020734451539938163e+02
5.622701522964034666e+02
5.599317228448730930e+02
5.975467326710836460e+02
5.599715779056349447e+02
5.902466976828557108e+02
6.104152347235622074e+02
5.632978646159552909e+02
5.839577786774957531e+02
5.704256570131648232e+02
5.933154357310205569e+02
5.770969367194860524e+02
5.996874438442874862e+02
5.514296181864315258e+02
5.789896213449532070e+02
5.821566414091323622e+02
5.718372023798161763e+02
5.888941303729402534e+02
5.736857618645217372e+02
5.937897509400449962e+02
5.712286258020768628e+02
5.738591530011791519e+02
6.367438796816816193e+02
5.621815762559090217e+02
5.599942332357522901e+02
5.795052440394015321e+02
5.906808557013049494e+02
5.749845066938117952e+02
5.769694969926283648e+02
6.318374319701309787e+02
5.893913901199233578e+02
5.644751835606060695e+02
6.201603897976133339e+02
5.805655092445992977e+02
6.043646738830636878e+02
5.758667534446716445e+02
5.301111264664755254e+02
5.904626607629172668e+02
5.768762398021199260e+02
6.102911001107296443e+02
5.888313763928197204e+02
5.816605856141509321e+02
5.658222296767886519e+02
5.982387169398681408e+02
5.738177972992278910e+02
5.865273304354365109e+02
5.595098248067369013e+02
5.530486544365246573e+02
5.720732936148162935e+02
5.874957323298087886e+02
5.805352948918919083e+02
5.639058167802317030e+02
5.589203092306350982e+02
5.283225928532546050e+02
6.154826945992238052e+02
5.780046639898175727e+02
5.671292530493954018e+02
6.102052955985868721e+02
5.716869006434317271e+02
5.775677243887450913e+02
5.676646024994782920e+02
5.806600160549695602e+02
5.823954069362498558e+02
5.741454714100456158e+02
5.982950561982145246e+02
5.903523318779793954e+02
5.989878278612516169e+02
5.521704717164598151e+02
6.190639600974820951e+02
5.664203260160170430e+02
5.324259487137859423e+02
5.752435546485019131e+02
5.925187876209556634e+02
5.693339850546924481e+02
5.661880537132551581e+02
5.947762886152130477e+02
5.783991347754051731e+02
5.530027490513907651e+02
5.713471865931859384e+02
5.490303394903348817e+02
5.926858567087197116e+02
5.815924908258743926e+02
5.814332608951987140e+02
5.781634578601614294e+02
5.766989860360425837e+02
5.597922139850802523e+02
5.822474499718024390e+02
5.702030004945587507e+02
5.901260665930826690e+02
5.392664917116552488e+02
6.097709961903055955e+02
5.585348286052980029e+02
5.946525416489546387e+02
5.600262859316418371e+02
5.955824230975837281e+02
5.952384785261448314e+02
5.625137110678246017e+02
5.664401338412271798e+02
5.592434165327076698e+02
5.841219544763076783e+02
6.105309332446668122e+02
5.860491890205088339e+02
5.659920214409009986e+02
5.665139149778248111e+02
6.027470900347327643e+02
5.869748849877059911e+02
5.559283478626778106e+02
6.040120123990602679e+02
5.537233904502379573e+02
6.091013593291370398e+02
5.796302469434301656e+02
5.810415482752787284e+02
5.451947728785181653e+02
5.620637725407515290e+02
5.734167658348342229e+02
5.646397395727788080e+02
5.649004136382906154e+02
5.655103571442908788e+02
5.564012651465143335e+02
5.862890490678225888e+02
5.914086819726242084e+02
5.521429898207891256e+02
5.831271410402051742e+02
6.031572339961419402e+02
5.893136915446141302e+02
5.673512882607307120e+02
5.897005622838098589e+02
5.774810429886529164e+02
5.528950255483505316e+02
5.804116478052636694e+02
5.953099793474543731e+02
5.712527893283393041e+02
5.681729358025731926e+02
6.080940125106351388e+02
5.503477365984596190e+02
5.803775490866844393e+02
5.293817496816927815e+02
6.047178140815556162e+02
5.765353690497647676e+02
6.095221839373130024e+02
5.593823804368167885e+02
6.264054194371926769e+02
5.714567718454718488e+02
6.078899176584850466e+02
5.473414883470142058e+02
5.888118811476894052e+02
5.784581332838814660e+02
5.869356387907299677e+02
5.772823590132018126e+02
5.913659445792197857e+02
5.599327220425595897e+02
5.894492221197428989e+02
5.925585075350803663e+02
5.823539261181167603e+02
5.403955884827594218e+02
5.338058904318654641e+02
5.952546453848973442e+02
6.038199322732717746e+02
5.636688010653624588e+02
5.840523136029177067e+02
6.076253156134732762e+02
5.727424122021759558e+02
5.766796371200657632e+02
5.923595235070825993e+02
5.737353303595200487e+02
5.697783444629880023e+02
6.194154371461097526e+02
5.521113625570212662e+02
5.896351232766011208e+02
5.868192932504738337e+02
5.715400490291580127e+02
5.737205719303821070e+02
5.749822189466218560e+02
6.175408578233804064e+02
5.839461065969987885e+02
5.763620408033211788e+02
5.697266707057079884e+02
5.664770855688429947e+02
5.829791318801910620e+02
5.613272620048704766e+02
5.934178762828389608e+02
6.061301555365257627e+02
5.748053004006656010e+02
5.685942347559755490e+02
5.715998389776410704e+02
5.531780981429549229e+02
5.638208494905858288e+02
5.344466654827675711e+02
5.813902666705851061e+02
5.719580381735438550e+02
5.857099795719663007e+02
5.321030420076234577e+02
5.732102667647624230e+02
5.997936470127660868e+02
5.423986714643513096e+02
6.176103617507362742e+02
5.774842725109486992e+02
5.991276379230616840e+02
5.571929225267816719e+02
5.522913905977577542e+02
5.802078937853051457e+02
5.148128121535117998e+02
5.585702047358606706e+02
5.784441076832462159e+02
5.723436238050778684e+02
5.752381893910976487e+02
5.503842172264885448e+02
6.054559162706538018e+02
5.874973382592248754e+02
5.878874590070196291e+02
5.875903339440529862e+02
5.869487425684982327e+02
5.738753249075258509e+02
5.698002095111529570e+02
5.610511154347991578e+02
5.156449195801466203e+02
5.711158565121596666e+02
5.557606850306450497e+02
5.825815223209788201e+02
5.962078654021898956e+02
5.889322451096787745e+02
5.870303576062298134e+02
6.005582363599203291e+02
5.852001412741359445e+02
5.732835576701126001e+02
5.555209419030969684e+02
5.550986242158803634e+02
6.070148476028276718e+02
5.505564861474649661e+02
5.530799120864866154e+02
5.617246306619848610e+02
5.901992196081004067e+02
6.095745191829203122e+02
5.796235038265448338e+02
5.894847521861597670e+02
6.173503110775474170e+02
5.936247911541732947e+02
5.711327515725448620e+02
5.813090740957860589e+02
5.866221100298203055e+02
5.897601400033865957e+02
5.803962088980670160e+02
5.480073880026874349e+02
5.857925122150494417e+02
5.618253159323587624e+02
6.013547513476222548e+02
5.737864431137123802e+02
5.604496609868100450e+02
5.761675672563426360e+02
5.832367480227662782e+02
5.730950370186000100e+02
5.899689804108262479e+02
5.697811995646011383e+02
5.972715594333463969e+02
5.963901479751102670e+02
5.548970995246363600e+02
5.691084837003288612e+02
5.826055961287282798e+02
5.729828515876831716e+02
5.920521226235815675e+02
5.814238452396999719e+02
5.784324083631431677e+02
5.999520643096112735e+02
5.871282403250035031e+02
5.906236861117025683e+02
5.867058968695996555e+02
5.999499632873831843e+02
5.797214103621804497e+02
5.772474981822080053e+02
5.720712284387342379e+02
5.556870227213159978e+02
5.459679445896126708e+02
5.366085024323848529e+02
5.600573730219899744e+02
5.541870791263974070e+02
5.657766939488261642e+02
5.887538581538309472e+02
5.840709090827959926e+02
5.818826473351889490e+02
5.824506097939946585e+02
5.849546683024334470e+02
5.701710079451904676e+02
5.917825737442665286e+02
5.750573264216822054e+02
5.962341603451191077e+02
6.030970645262278822e+02
6.037212602272082904e+02
5.665669430610299742e+02
5.903136410676144123e+02
6.102121993048398281e+02
5.825345478323758925e+02
5.996016463208090954e+02
6.108798292608934162e+02
5.961215907699643139e+02
5.839156299134051551e+02
5.834692823112046653e+02
5.780014536741426809e+02
5.798911568649723449e+02
5.900946612192190059e+02
5.770818325121024372e+02
5.407737493053302842e+02
5.813214994079214648e+02
6.113119001095249132e+02
5.669795387569408831e+02
5.887970133021325410e+02
5.763731262602143488e+02
5.517887865008477775e+02
5.518316362104316113e+02
5.740463172519029058e+02
5.663643815643330299e+02
5.839930531102951363e+02
5.664276675253863687e+02
6.119176086384708242e+02
6.406184639670240131e+02
5.431199450104955986e+02
5.935861220811715384e+02
5.496521162315025322e+02
6.145021057101685074e+02
6.088415978032913927e+02
5.655073431516980236e+02
5.563289199620905947e+02
5.963653598563803371e+02
5.889095190470509351e+02
5.842696690400775879e+02
5.671738883897664891e+02
5.773483480303752913e+02
6.034414290380398143e+02
5.466846072829857803e+02
5.601808310125455819e+02
5.821088151667224793e+02
6.056493953244048498e+02
6.025276487000662655e+02
5.680337674419427003e+02
5.782651581224507709e+02
5.857838248848038347e+02
5.425502436437807319e+02
5.713652880083099035e+02
6.188168372607635774e+02
6.094251104927178631e+02
5.625198673179130537e+02
5.624807842393990995e+02
5.684279840405201867e+02
5.629257586121290160e+02
5.774060739012113572e+02
5.590586687583544290e+02
5.817926934944283630e+02
6.038475864215212141e+02
5.665173800239632556e+02
5.730787910922136916e+02
5.662783634742156664e+02
5.834842205608487120e+02
5.693662074809946034e+02
5.704392354704158379e+02
5.678574855913429928e+02
5.972752044928769237e+02
5.835188105258523592e+02
5.931246177265976485e+02
6.203128639458533371e+02
5.812919302323250577e+02
6.271520745978328932e+02
5.734660520450721606e+02
5.657572539936461453e+02
5.423636155746854683e+02
5.543888486024038684e+02
5.426550737219818075e+02
5.796930472587092709e+02
5.791917180163578678e+02
5.757099188652675821e+02
5.451080565220582912e+02
5.811824934087374004e+02
5.784666296108340475e+02
5.558000459140415614e+02
5.831543368470056521e+02
5.813859889173010060e+02
5.809169137039167481e+02
5.929270921192917285e+02
5.711630195689239144e+02
5.509466319748291880e+02
5.991551679673815443e+02
5.581768811277556779e+02
6.131387173080674984e+02
5.450201247952430776e+02
5.782788194389173668e+02
5.561961666234692530e+02
5.640093053785519714e+02
5.763245082126574061e+02
5.667461281514991924e+02
5.941550564822578053e+02
5.563320974489674882e+02
5.434909808048392961e+02
5.966348293920159449e+02
5.646353427552455742e+02
5.908417699274856432e+02
5.736767892843274694e+02
5.666538921300066249e+02
5.653793297183262894e+02
5.635984498237180560e+02
5.641282508312309574e+02
5.311093167724712885e+02
5.531959149057878449e+02
5.596817622811608999e+02
5.844898154353936661e+02
5.639710283937300801e+02
5.509401501302249926e+02
5.555300108754352095e+02
6.095252762329948837e+02
6.195916945327024905e+02
5.820880873874976942e+02
5.395863290095321645e+02
5.496212950275871663e+02
5.479888856717640238e+02
5.988246261070572700e+02
5.644649264020092687e+02
5.713206028002931589e+02
5.756376481340564624e+02
5.574282555544285742e+02
5.723202473902088059e+02
5.970935869962981997e+02
6.068841080185484316e+02
5.811680958853828542e+02
5.645581519929662591e+02
6.048599347882277470e+02
5.426612640896748871e+02
5.965466845773571549e+02
5.607045036152143211e+02
5.796069684158476321e+02
5.459399342465546852e+02
6.148839340302902201e+02
6.023677600900563220e+02
5.836409734528152740e+02
5.824895094830986864e+02
5.442810794978478270e+02
5.644079686770359103e+02
5.725623560586925578e+02
5.749233962665219906e+02
5.825749255298400158e+02
5.709921408556452889e+02
5.746095247248273381e+02
6.043391205708256848e+02
6.029484153576789822e+02
5.766508013518806592e+02
5.840539411192021362e+02
5.769640472815051453e+02
5.856576330044841825e+02
5.752996717550297490e+02
5.590658187038054621e+02
5.409159925335122807e+02
5.660429245089444521e+02
5.846968498848091258e+02
5.519971241992404885e+02
6.067570320644157391e+02
5.518292755109857808e+02
5.701080142413823069e+02
5.611228500880334877e+02
5.751739552019457733e+02
6.082516960600059974e+02
5.715156745274714467e+02
6.037458645190074549e+02
5.836859398707225637e+02
6.184816526660297313e+02
5.785896078330158616e+02
5.240308159026461681e+02
5.626915453399277567e+02
5.889392410409869854e+02
5.847935294381272797e+02
5.432943513022481739e+02
5.997960937328050477e+02
5.944313709903783547e+02
5.878768412848236267e+02
5.630536947862798343e+02
6.082354378161029445e+02
6.062300397345053398e+02
5.939082581524103261e+02
5.875630547649831215e+02
5.971852425294280238e+02
5.504537004632131811e+02
5.595352815414697716e+02
5.775416584157942452e+02
5.470839569978957115e+02
5.666415420186065148e+02
5.919217991401887957e+02
5.544137575815633454e+02
5.937474847125712358e+02
5.628380685832717063e+02
5.438646295576786542e+02
5.883500376521692488e+02
5.788526620492389156e+02
5.797543160443614170e+02
5.639962530927770104e+02
5.737001075564496659e+02
5.503387049590484139e+02
5.570607231146785807e+02
5.683517018510640355e+02
5.789017298582986086e+02
5.916529624745116962e+02
6.001919015465518896e+02
5.809878698831394104e+02
5.607295633777657713e+02
5.645586162291219807e+02
5.738594159536023653e+02
5.741814921662088409e+02
5.844360892276876029e+02
6.133293045394756291e+02
5.304233817576765659e+02
5.782358494013801646e+02
5.598187971709517115e+02
5.748663460322494529e+02
5.960327238866484549e+02
5.690916239498004643e+02
5.922297221937340055e+02
5.676335327257703511e+02
5.608970697786210167e+02
5.941610119923908542e+02
6.049225814443534546e+02
5.385912747968511667e+02
5.684681973622316491e+02
5.927969001545570791e+02
5.763933078724953702e+02
5.190218856860763026e+02
5.682517494710344863e+02
6.033763626679484560e+02
5.905816435239590874e+02
5.777903947892166343e+02
5.663861947752702690e+02
5.772755779715427025e+02
5.758789176452094125e+02
5.561108669381250138e+02
5.635735408926251466e+02
5.924511899254912350e+02
6.114423766665698849e+02
5.751729822382544626e+02
5.983819388591097095e+02
5.589699792003348193e+02
5.627863130954058306e+02
5.481108344473135503e+02
5.758218916278136703e+02
5.805443737988612156e+02
5.842710715897273985e+02
5.853942004250820901e+02
5.785013921993099757e+02
5.408780208501711968e+02
5.429112309797055786e+02
5.932867219817907198e+02
5.838110406252181974e+02
5.674217907531090077e+02
5.762596061261311888e+02
5.984437731585318261e+02
6.138615250324503450e+02
5.378703826499776142e+02
5.640558947921009576e+02
5.844635451457118052e+02
5.793303013786651263e+02
5.514243404380387119e+02
5.633137179403234995e+02
5.534736294608635490e+02
5.953321101345677562e+02
5.659501008056480487e+02
5.913438867216723338e+02
5.827796149165097859e+02
5.918940931177925222e+02
5.459035240141552094e+02
5.685312321257471240e+02
5.910807379221930660e+02
5.660959740183475333e+02
5.604722786752830643e+02
5.762281334095257534e+02
5.960037360580173527e+02
5.639284670065936780e+02
5.747274941035769871e+02
5.751178906032664599e+02
5.566479497418745268e+02
5.842804989395459643e+02
6.074142052155822284e+02
5.703206822577408275e+02
5.854274503736875204e+02
6.123421176978712310e+02
5.713844154778889788e+02
6.039500346164084021e+02
5.542550477855545523e+02
5.709237331907847874e+02
5.509625617659878571e+02
5.954006689182074297e+02
5.606921348475646028e+02
5.773642704400397179e+02
5.557220746481234528e+02
6.121822201977563509e+02
5.654495959231006736e+02
6.035141356992045303e+02
5.731545302485183129e+02
5.473974778861268078e+02
6.016832576356081290e+02
6.278246487358292143e+02
5.685869554353610056e+02
6.036720546406063477e+02
6.234772470723557944e+02
5.685665160995447422e+02
6.117383911121359006e+02
5.801662787797611145e+02
5.594949530045181518e+02
5.839312683427103821e+02
5.635465528128648884e+02
5.682131996602223580e+02
5.500546226830390424e+02
6.002442154427232026e+02
5.486799842271200305e+02
6.083529909034675711e+02
5.535455542116459355e+02
5.595493511880382584e+02
5.494028269960385842e+02
6.022792617383025799e+02
5.437984404514523931e+02
5.646621743425910154e+02
5.400381160328342958e+02
5.930793119928774786e+02
5.571152457084023126e+02
5.649195053137013929e+02
5.355517828050124081e+02
5.848245228224920993e+02
5.539510210773994459e+02
5.655574520474610836e+02
6.034009558238648196e+02
5.654200029993098724e+02
5.565991253399439529e+02
5.896346686975423381e+02
5.662276067626430631e+02
5.850541712740973708e+02
5.693643322851362427e+02
5.735618024279655174e+02
5.820297837464249824e+02
5.785430095092145848e+02
5.627386466398615994e+02
5.918619482541413390e+02
6.279406323104911962e+02
